Symbol,Name,Last,Change,"% Change","Assets Under Management",Time
CIG3111.CF,"CI Global Income & Growth Fund Class A",9.1159,-0.0030999999999999,-0.00033994955587234,"8,505 M",10/21/22
CIG4111.CF,"CI Global Income & Growth Fund Class F",9.2462,-0.0030000000000001,-0.00032435237642176,"8,505 M",10/21/22
CIG5111.CF,"CI Global Income & Growth Fund Class I",9.4963,-0.0027000000000008,-0.00028424044636286,"8,505 M",10/21/22
CIG90944.CF,"CI Global Income & Growth Fund Series Pp",8.9677,-0.0025999999999993,-0.00028984537863831,"8,505 M",10/21/22
CIG4944.CF,"CI Global Income & Growth Fund Series Y",8.9241,-0.0028000000000006,-0.00031365871691187,"8,505 M",10/21/22
CIG1944.CF,"CI Global Income & Growth Fund Series Z",8.8758,-0.0030999999999999,-0.00034914234871435,"8,505 M",10/21/22
CIG2944.CF,"CI Global Income & Growth Fund Series Z",8.8758,-0.0030999999999999,-0.00034914234871435,"8,505 M",10/21/22
CIG3944.CF,"CI Global Income & Growth Fund Series Z",8.8758,-0.0030999999999999,-0.00034914234871435,"8,505 M",10/21/22
CIG15194.CF,"CI Global Income & Growth Fund Class Ef",10.5349,-0.0032999999999994,-0.00031314645764926,"8,505 M",10/21/22
CIG90167.CF,"CI Global Income & Growth Fund Class P",9.6864,-0.0027999999999988,-0.00028898154646398,"8,505 M",10/21/22
PHN345.CF,"PH&N Total Return Bond Fund Series O",9.7071,0.019400000000001,0.0020025393024145,"8,417 M",10/21/22
RBF8345.CF,"PH&N Total Return Bond Fund Series O",9.7071,0.019400000000001,0.0020025393024145,"8,417 M",10/21/22
RBF405.CF,"RBC Canadian Dividend Fund Series A U$ - NL",64.2238,1.4679,0.023390629406956,"8,276 M",10/21/22
RBF266.CF,"RBC Canadian Dividend Fund Series A - NL",87.5981,1.1738,0.01358182825895,"8,276 M",10/21/22
PHN385.CF,"PH&N U.S. Multi-Style All-Cap Equity Fund O - NL",19.4328,0.2774,0.014481556114725,"8,212 M",10/21/22
RBF8385.CF,"PH&N U.S. Multi-Style All-Cap Equity Fund O - NL",19.4328,0.2774,0.014481556114725,"8,212 M",10/21/22
TDB3549.CF,"TD U.S. Blue Chip Equity Fund H8 Series - NL",13.39,0.17,0.01285930408472,"7,821 M",10/21/22
TDB3554.CF,"TD U.S. Blue Chip Equity Fund Ft5 Series - NL",15.71,0.2,0.012894906511928,"7,821 M",10/21/22
TDB3555.CF,"TD U.S. Blue Chip Equity Fund Ft8 Series - NL",14.01,0.18,0.013015184381779,"7,821 M",10/21/22
TDB3550.CF,"TD U.S. Blue Chip Equity Fund T8 Series - ISC",13.3629,0.1664,0.012609404008639,"7,821 M",10/21/22
TDB977.CF,"TD U.S. Blue Chip Equity Fund - Investor Ser - N",54.42,0.68,0.012653516933383,"7,821 M",10/21/22
TDB123.CF,"TD U.S. Blue Chip Equity Fund - Lsc2",24.3573,0.3032,0.012604919743412,"7,821 M",10/21/22
TDB310.CF,"TD U.S. Blue Chip Equity Fund - FE",24.3573,0.3032,0.012604919743412,"7,821 M",10/21/22
TDB340.CF,"TD U.S. Blue Chip Equity Fund - DSC",24.3573,0.3032,0.012604919743412,"7,821 M",10/21/22
TDB370.CF,"TD U.S. Blue Chip Equity Fund - LL",24.3573,0.3032,0.012604919743412,"7,821 M",10/21/22
TDB410.CF,"TD U.S. Blue Chip Equity Fund Series F - NL",33.33,0.42,0.012762078395624,"7,821 M",10/21/22
TDB3091.CF,"TD U.S. Blue Chip Equity Fund - D",18.95,0.24,0.01282736504543,"7,821 M",10/21/22
FID2204.CF,"Fidelity Global Balanced Portfolio Series B - Is",13.7592,0.0436,0.0031788620257225,"7,707 M",10/21/22
IGI156.CF,"Iprofile Fixed Income Private Pool Series I - NL",10.5574,-0.010100000000001,-0.00095576058670464,"7,644 M",10/21/22
